Id,CreationDate,Score,ViewCount,Tags,AnswerCount,CommentCount,FavoriteCount
"95044","2021-05-29 23:21:22","0","11","<nlp><transformer><openai-gpt>","0","0",""
"95047","2021-05-30 05:39:49","0","8","<noise>","0","1",""
"95048","2021-05-30 06:36:55","0","19","<neural-network><optimization>","1","2",""
"95049","2021-05-30 07:04:14","0","10","<image-classification><convolutional-neural-network><image-preprocessing>","0","0",""
"95051","2021-05-30 07:43:10","0","6","<deep-learning><clustering><image-classification><image-segmentation>","0","0",""
"95053","2021-05-30 07:57:57","0","9","<keras><rstudio><anaconda>","0","0",""
"95054","2021-05-30 08:06:50","1","26","<deep-learning><tensorflow><lstm><convolutional-neural-network><overfitting>","0","0",""
"95055","2021-05-30 10:22:28","1","26","<deep-learning><data-mining><text-mining><orange><topic-model>","0","0",""
"95057","2021-05-30 12:04:45","1","115","<machine-learning><deep-learning><self-study><books>","3","0",""
"95058","2021-05-30 12:28:58","0","17","<management>","0","0","2"
"95060","2021-05-30 12:49:30","1","8","<object-detection>","0","0",""
"95061","2021-05-30 12:51:24","1","36","<machine-learning><neural-network><loss-function><mse>","3","0",""
"95066","2021-05-30 16:19:01","1","37","<bigdata><pyspark>","1","2",""
"95067","2021-05-30 16:19:40","0","11","<optimization><gradient-descent>","0","0",""
"95071","2021-05-30 18:08:45","1","69","<feature-selection><encoding><one-hot-encoding>","1","2",""
"95072","2021-05-30 19:02:03","0","20","<bigdata>","0","0",""
"95076","2021-05-30 20:04:10","0","25","<machine-learning><loss-function><distance>","0","4",""
"95077","2021-05-30 20:32:43","1","21","<dataset><feature-selection><categorical-data><encoding>","0","1",""
"95079","2021-05-30 23:48:35","0","25","<nlp><bert><transformer><huggingface><pretraining>","0","0",""
"95080","2021-05-31 03:13:07","1","11","<data-cleaning>","1","0",""
"95081","2021-05-31 03:53:34","1","27","<deep-learning><autoencoder>","1","0","1"
"95083","2021-05-31 06:05:25","1","18","<linear-regression><dimensionality-reduction>","0","0",""
"95084","2021-05-31 06:19:05","0","23","<machine-learning><deep-learning><data-science-model>","1","1",""
"95086","2021-05-31 07:13:23","0","19","<tensorflow><predictive-modeling>","0","3",""
"95089","2021-05-31 07:47:45","0","14","<deep-learning><classification>","0","5",""
"95091","2021-05-31 09:15:40","2","29","<python><nlp><lda><dirichlet>","0","0",""
"95095","2021-05-31 11:50:00","2","48","<neural-network><keras><overfitting>","1","1",""
"95097","2021-05-31 13:31:30","0","14","<python><data><text>","0","0",""
"95098","2021-05-31 14:11:39","1","20","<data-cleaning><data-wrangling>","1","0",""
"95099","2021-05-31 14:20:38","2","55","<spacy>","2","0",""
"95100","2021-05-31 14:40:17","0","23","<deep-learning><tensorflow><object-detection>","0","4",""
"95102","2021-05-31 15:44:01","2","40","<word2vec><graphs><sampling>","1","1",""
"95103","2021-05-31 16:28:01","0","40","<pytorch><bert><text-classification>","0","2",""
"95104","2021-05-31 16:54:34","0","14","<regression>","1","0",""
"95105","2021-05-31 17:23:00","2","53","<data><feature-engineering><preprocessing><encoding><one-hot-encoding>","2","1",""
"95111","2021-05-31 20:16:51","0","6","<machine-learning><python>","0","0",""
"95112","2021-05-31 21:45:53","0","23","<python><keras><image-classification>","1","1",""
"95118","2021-06-01 06:31:32","0","7","<neural-network><backpropagation>","0","0",""
"95119","2021-06-01 07:13:12","0","17","<evaluation><information-retrieval><ranking><scoring>","0","0",""
"95120","2021-06-01 08:03:25","0","107","<classification><feature-engineering><class-imbalance><bias>","2","1","1"
"95121","2021-06-01 08:18:08","0","28","<deep-learning><optimization><autoencoder><gan><generative-models>","0","7",""
"95122","2021-06-01 08:38:41","1","21","<machine-learning><explainable-ai><counterfactual><contrastive>","0","0",""
"95123","2021-06-01 08:40:13","0","10","<statistics><correlation>","0","0",""
"95126","2021-06-01 09:11:57","1","14","<deep-learning><cnn><image-classification><data-augmentation><pretraining>","0","0",""
"95127","2021-06-01 10:15:59","0","10","<scikit-learn>","1","0",""
"95129","2021-06-01 10:33:15","0","20","<deep-learning><gradient-descent><activation-function>","1","0","1"
"95131","2021-06-01 10:56:14","0","15","<nlp><python-3.x>","0","1",""
"95134","2021-06-01 13:08:09","0","38","<nlp><encoding><attention-mechanism>","2","0",""
"95137","2021-06-01 14:48:37","0","27","<python><neural-network><scikit-learn>","0","4",""
"95140","2021-06-01 15:27:43","1","28","<optimization><sampling>","1","6",""
"95143","2021-06-01 16:32:20","0","16","<python><nlp><lime>","0","0",""
"95146","2021-06-01 18:01:07","1","41","<machine-learning><random-forest><prediction>","1","1",""
"95148","2021-06-01 19:18:08","2","11","<similar-documents><doc2vec>","0","0",""
"95153","2021-06-01 22:09:40","0","10","<azure-ml>","0","0",""
"95155","2021-06-01 23:29:36","1","33","<cnn><pytorch><vgg16>","1","3",""
"95156","2021-06-02 01:12:37","1","12","<python><logistic-regression><forecasting><rstudio><survival-analysis>","0","1",""
"95157","2021-06-02 02:36:17","1","6","<keras>","0","0",""
"95160","2021-06-02 04:40:19","2","167","<deep-learning><backpropagation><activation-function><batch-normalization><gradient>","1","0",""
"95164","2021-06-02 08:23:14","1","8","<transformer><labels>","0","1",""
"95166","2021-06-02 09:04:53","0","13","<computer-vision><pytorch><preprocessing>","0","1",""
"95167","2021-06-02 10:01:11","0","23","<python><deep-learning><keras><convolutional-neural-network>","0","0",""
"95171","2021-06-02 11:58:40","0","15","<data-mining><sequence><sequence-to-sequence><sequential-pattern-mining>","0","1",""
"95175","2021-06-02 13:08:16","0","9","<data><data-science-model><databases>","0","0",""
"95176","2021-06-02 13:56:21","0","11","<machine-learning><deep-learning><cnn><convolutional-neural-network>","0","1",""
"95177","2021-06-02 14:07:46","2","126","<random-forest><supervised-learning><pyspark><scalability><cloud>","1","0",""
"95178","2021-06-02 14:15:29","0","13","<python><data-mining>","0","1",""
"95179","2021-06-02 14:47:55","0","17","<python><pytorch><bert><transformer><gpu>","0","0",""
"95180","2021-06-02 14:52:13","0","52","<tensorflow><lstm>","1","1",""
"95181","2021-06-02 15:27:43","0","23","<machine-learning><unsupervised-learning>","2","2",""
"95185","2021-06-02 16:24:08","0","17","<deep-learning><reinforcement-learning><q-learning><dqn>","0","1",""
"95186","2021-06-02 16:35:11","1","24","<machine-learning><sentiment-analysis><databases><csv><text-filter>","1","2",""
"95187","2021-06-02 16:46:55","0","7","<python><lstm><data-science-model><matplotlib><python-3.x>","0","0",""
"95189","2021-06-02 17:17:50","0","27","<class-imbalance><smote><one-hot-encoding><oversampling>","0","2",""
"95192","2021-06-02 17:54:10","0","22","<scikit-learn>","0","1",""
"95195","2021-06-02 19:13:47","0","17","<python><pandas><numpy>","1","0",""
"95200","2021-06-02 22:14:38","0","33","<neural-network><cnn><feature-extraction><meta-learning>","1","2",""
"95202","2021-06-02 23:11:52","1","24","<python><pandas><jupyter>","2","1",""
"95204","2021-06-03 01:02:43","0","20","<dataset><computer-vision><opencv>","2","1",""
"95205","2021-06-03 01:46:07","0","30","<predictive-modeling><model-selection><ensemble-modeling><binary-classification>","2","0",""
"95208","2021-06-03 06:12:59","0","14","<regression><random-forest><supervised-learning>","0","0",""
"95212","2021-06-03 07:23:02","1","30","<machine-learning><neural-network><dropout><batch-normalization>","1","0","1"
"95216","2021-06-03 08:22:43","0","7","<unsupervised-learning>","0","0",""
"95222","2021-06-03 09:52:59","0","22","<machine-learning><python><keras><autoencoder>","0","5",""
"95223","2021-06-03 11:55:07","1","30","<feature-selection><feature-engineering><dimensionality-reduction>","1","0",""
"95227","2021-06-03 13:48:49","3","63","<deep-learning><keras><time-series><lstm><arima>","1","0",""
"95233","2021-06-03 15:12:41","0","44","<machine-learning><linear-regression>","2","1",""
"95236","2021-06-03 15:50:52","0","11","<keras><tensorflow><convolutional-neural-network>","0","0",""
"95238","2021-06-03 18:10:41","1","54","<scikit-learn><linear-regression><normal-equation>","2","1",""
"95239","2021-06-03 18:48:19","2","34","<data><data-science-model>","1","0","2"
"95240","2021-06-03 19:08:24","0","16","<python><scikit-learn><r>","0","2",""
"95243","2021-06-03 20:34:52","1","22","<feature-selection><correlation><heatmap><chi-square-test>","0","4",""
"95244","2021-06-03 21:20:38","0","14","<logistic-regression>","0","0",""
"95245","2021-06-03 22:27:14","0","16","<visualization><pytorch><pca>","1","0",""
"95246","2021-06-04 00:25:17","0","26","<python><dataset><colab><scraping>","0","7",""
"96247","2021-06-04 03:14:44","0","24","<machine-learning><deep-learning><neural-network><classification><statistics>","1","1",""
"96248","2021-06-04 05:08:22","0","10","<linear-regression><logistic-regression><data-imputation><lasso><linear-models>","0","0",""
"96250","2021-06-04 06:26:26","0","14","<machine-learning><deep-learning><neural-network>","1","1",""
"96251","2021-06-04 06:44:02","0","7","<machine-learning><python><neural-network>","0","0",""
"96254","2021-06-04 07:15:05","0","23","<deep-learning><object-detection><image-preprocessing><image>","1","0",""
"96255","2021-06-04 07:42:21","0","22","<image-classification><loss-function><image-preprocessing><mse>","0","5",""
"96256","2021-06-04 07:55:49","3","44","<r><statistics>","2","2",""
"96259","2021-06-04 09:18:18","0","18","<predictive-modeling><multiclass-classification><accuracy><hypothesis-testing>","1","0",""
"96261","2021-06-04 10:29:41","0","24","<clustering><unsupervised-learning><image-recognition><image-preprocessing>","0","0",""
"96263","2021-06-04 11:46:12","0","45","<reinforcement-learning><dqn>","0","0","1"
"96264","2021-06-04 11:50:14","0","11","<machine-learning><python><time-series><predictive-modeling>","0","0",""
"96265","2021-06-04 12:56:44","0","36","<classification><feature-selection><recommender-system>","1","0",""
"96266","2021-06-04 13:39:43","0","9","<cnn><image-classification>","0","0",""
"96269","2021-06-04 14:58:23","0","19","<r><feature-scaling>","0","2","1"
"96271","2021-06-04 17:36:45","1","15","<loss-function>","1","0",""
"96273","2021-06-04 17:59:02","0","9","<machine-learning><image-recognition>","0","0",""
"96275","2021-06-04 19:59:41","0","15","<ranking>","1","0",""
"96276","2021-06-04 20:25:58","1","39","<evaluation><active-learning>","1","2","0"
"96278","2021-06-04 20:44:23","0","13","<multilabel-classification>","1","0",""
"96279","2021-06-04 21:16:26","0","23","<machine-learning><linear-regression><machine-learning-model><rmse>","1","2",""
"96281","2021-06-04 21:44:37","0","28","<time-series><preprocessing><feature-scaling><encoding><sequence-to-sequence>","1","0",""
"96282","2021-06-04 22:16:50","3","28","<bert><named-entity-recognition>","1","0",""
"96285","2021-06-05 00:06:47","3","25","<machine-learning><python><pytorch><transformer><attention-mechanism>","0","0",""
"96293","2021-06-05 06:24:21","1","37","<machine-learning><python><correlation><pattern-recognition>","2","0","1"
"96296","2021-06-05 07:20:32","0","19","<machine-learning><clustering>","1","1",""
"96298","2021-06-05 08:24:45","0","23","<machine-learning><keras><cloud>","1","0",""
"96308","2021-06-05 15:14:51","1","20","<machine-learning>","0","3",""
"96317","2021-06-05 18:27:06","0","40","<machine-learning><nlp><transfer-learning><nlg>","0","2",""
"96320","2021-06-05 22:44:05","0","12","<neural-network><regression><convolutional-neural-network>","0","0",""
"96321","2021-06-06 02:35:29","1","31","<python><statistics><distribution><descriptive-statistics>","0","1",""
"96322","2021-06-06 08:29:26","0","47","<deep-learning><pytorch><model-selection><image><noise>","1","0",""
"96323","2021-06-06 08:40:16","0","26","<machine-learning><deep-learning><neural-network><image-classification><vgg16>","2","0",""
"96324","2021-06-06 08:43:16","1","16","<tensorflow><distributed>","0","0",""
"96325","2021-06-06 08:57:32","0","15","<machine-learning><python><nlp><spacy>","0","0",""
"96326","2021-06-06 09:21:21","0","12","<python><reinforcement-learning><openai-gym><reward>","0","0",""
"96329","2021-06-06 11:27:49","0","14","<machine-learning><clustering>","1","0",""
"96330","2021-06-06 12:13:26","3","63","<tensorflow><distributed>","1","1",""
"96335","2021-06-06 15:04:56","0","12","<python><bathymetry>","0","0",""
"96336","2021-06-06 15:16:21","-1","37","<tensorflow><colab><tensorboard>","1","0",""
"96337","2021-06-06 15:32:30","0","29","<machine-learning><python><deep-learning>","0","0",""
"96339","2021-06-06 16:55:49","0","10","<machine-learning><python><regression><linear-regression><machine-learning-model>","0","1",""
"96340","2021-06-06 17:20:30","0","45","<class-imbalance><confusion-matrix><smote>","3","0",""
"96342","2021-06-06 17:59:43","0","28","<transformer><attention-mechanism><sequence-to-sequence>","1","0",""
"96344","2021-06-06 18:29:43","1","18","<training><prediction>","1","0",""
"96345","2021-06-06 18:46:19","0","40","<bert><transformer><attention-mechanism>","1","0",""
"96355","2021-06-07 01:53:09","1","25","<python><data-mining><data><data-science-model><mathematics>","0","4",""
"96356","2021-06-07 03:09:09","0","44","<python>","1","0",""
"96357","2021-06-07 03:44:18","0","8","<machine-learning><multiclass-classification><multilabel-classification><encoding><one-hot-encoding>","0","0",""
"96359","2021-06-07 07:07:22","0","13","<python><image-classification>","0","0",""
"96360","2021-06-07 07:50:36","2","31","<logistic-regression><adversarial-ml>","1","1",""
"96363","2021-06-07 09:12:01","0","13","<algorithms><anomaly-detection><similarity>","0","1",""
"96364","2021-06-07 10:47:53","1","37","<machine-learning><correlation><multivariate-distribution>","1","4",""
"96365","2021-06-07 11:57:31","0","13","<time-series>","0","0","1"
"96366","2021-06-07 12:50:34","0","14","<nlp><speech-to-text><markov-hidden-model>","0","0",""
"96367","2021-06-07 13:21:49","0","6","<word-embeddings><embeddings>","0","0",""
"96368","2021-06-07 13:35:11","0","10","<word2vec>","0","1",""
"96369","2021-06-07 13:39:13","1","48","<object-detection><yolo><faster-rcnn>","0","0","1"
"96372","2021-06-07 14:20:26","0","20","<normalization>","0","0",""
"96373","2021-06-07 14:40:50","0","19","<machine-learning>","0","3",""
"96376","2021-06-07 17:41:26","1","27","<shap><feature-importances>","1","0",""
"96380","2021-06-07 19:09:11","0","10","<python><pytorch>","1","0",""
"96382","2021-06-07 20:01:40","1","33","<classification><metric><auc><roc>","2","2",""
"96384","2021-06-07 20:08:35","0","17","<machine-learning><tensorflow><machine-learning-model>","0","0",""
"96385","2021-06-07 20:31:17","1","25","<machine-learning><neural-network><image-preprocessing><image-segmentation>","1","0",""
"96392","2021-06-08 07:21:54","0","17","<r><variance><weighted-data><poisson>","0","2",""
"96393","2021-06-08 07:59:59","1","19","<neural-network><transfer-learning>","1","0","1"
"96394","2021-06-08 09:09:51","0","21","<word-embeddings><word2vec>","0","0",""
"96395","2021-06-08 09:34:10","0","6","<knowledge-graph>","0","0",""
"96398","2021-06-08 11:47:01","0","10","<azure-ml>","0","0",""
"96399","2021-06-08 12:26:32","2","34","<deep-learning><neural-network><cnn><computer-vision>","2","0",""
"96400","2021-06-08 12:39:32","0","19","<data-mining><orange>","1","0",""
"96408","2021-06-08 16:33:42","0","46","<python><pandas>","2","2",""
"96409","2021-06-08 17:16:31","0","43","<python><tensorflow><pytorch>","1","3",""
"96413","2021-06-08 18:12:16","3","96","<dataset><statistics><hypothesis-testing><difference>","2","9",""
"96416","2021-06-08 19:00:05","0","29","<image-classification><convolutional-neural-network><transfer-learning>","1","0",""
"96417","2021-06-08 19:26:05","0","8","<machine-learning><neural-network><lstm>","0","0",""
"96419","2021-06-08 21:41:04","0","11","<data>","1","0",""
"96421","2021-06-08 22:36:25","0","17","<logistic-regression>","0","2","1"
"96422","2021-06-09 00:16:06","0","6","<evaluation><metric><information-retrieval><search>","0","0",""
"96424","2021-06-09 03:29:48","0","17","<image-classification>","0","0",""
"96425","2021-06-09 05:28:47","0","14","<reinforcement-learning><q-learning>","0","0",""
"96431","2021-06-09 08:53:55","0","15","<machine-learning><optimization><forecasting>","0","0",""
"96432","2021-06-09 09:03:07","0","18","<clustering><statistics><unsupervised-learning><anomaly-detection><outlier>","1","0",""
"96433","2021-06-09 09:05:28","1","30","<python><keras><tensorflow><pytorch><inceptionresnetv2>","1","0",""
"96434","2021-06-09 09:28:25","0","18","<machine-learning><python><deep-learning><reinforcement-learning><q-learning>","0","2",""
"96435","2021-06-09 09:33:14","1","8","<preprocessing><object-detection>","1","0",""
"96436","2021-06-09 11:10:04","1","9","<machine-learning><deep-learning><keras>","0","1",""
"96438","2021-06-09 12:36:38","0","10","<similarity><matrix><memory>","0","2",""
"96439","2021-06-09 12:58:10","0","14","<machine-learning><image-segmentation><domain-adaptation>","0","0",""
"96440","2021-06-09 13:00:57","1","12","<time-series><cnn><forecasting>","0","0",""
"96442","2021-06-09 13:37:04","0","20","<python><preprocessing><anomaly-detection><outlier>","0","8",""
"96444","2021-06-09 14:07:32","0","20","<machine-learning><neural-network><classification>","0","0",""
"96446","2021-06-09 15:40:33","0","29","<deep-learning><cnn><accuracy><overfitting><loss>","0","4",""
"96447","2021-06-09 16:05:41","2","111","<keras><nlp><text-classification><gensim><doc2vec>","2","2","1"
"96452","2021-06-09 21:28:17","2","41","<machine-learning><machine-learning-model>","1","2",""
"96453","2021-06-09 21:32:59","0","11","<random-forest><hyperparameter-tuning><grid-search><gridsearchcv>","1","0",""
"96457","2021-06-09 22:26:08","0","9","<python><mcmc><pymc3>","0","0",""
"96458","2021-06-10 00:41:33","1","41","<nlp><spacy><allennlp>","1","5",""
"96460","2021-06-10 05:13:01","1","12","<deep-learning><convolutional-neural-network><training><yolo>","0","1",""
"96462","2021-06-10 05:57:23","0","35","<clustering><k-means><normalization>","1","1",""
"96463","2021-06-10 06:02:15","0","24","<bert><grid-search><elastic-net>","1","0",""
"96464","2021-06-10 08:05:18","1","16","<deep-learning><object-detection><yolo>","0","2",""
"96465","2021-06-10 08:35:16","0","17","<pytorch>","1","0",""
"96470","2021-06-10 10:14:53","0","35","<machine-learning><dimensionality-reduction>","2","0",""
"96471","2021-06-10 10:34:49","1","31","<nlp><text-mining><word-embeddings><bert><spacy>","1","0",""
"96473","2021-06-10 11:47:27","0","49","<feature-selection><decision-trees>","1","1",""
"96475","2021-06-10 12:53:26","1","56","<python><svm><libsvm>","1","0",""
"96478","2021-06-10 14:07:28","0","12","<machine-learning><time-series><churn>","0","0",""
"96482","2021-06-10 16:24:08","1","13","<python><data><pipelines>","0","0",""
"96483","2021-06-10 16:32:53","0","14","<classification><time-series>","1","0",""
"96487","2021-06-10 17:45:38","0","24","<neural-network>","2","0",""
"96489","2021-06-10 19:17:40","0","16","<python><deep-learning><tensorflow><gpu><cuda>","0","0",""
"96491","2021-06-10 19:49:35","0","15","<machine-learning><dataset><anomaly-detection><graphs>","0","0",""
"96492","2021-06-10 20:25:19","1","95","<machine-learning><generalization><graph-neural-network>","2","0",""
"96495","2021-06-11 01:03:06","0","6","<deep-learning><data><convolutional-neural-network><training><yolo>","0","0",""
"96498","2021-06-11 02:00:06","1","28","<dataset><training><yolo>","1","1",""
"96499","2021-06-11 02:48:48","2","19","<machine-learning><decision-trees><xgboost><boosting><gradient-boosting-decision-trees>","1","0",""
"96501","2021-06-11 06:45:39","0","18","<nlp><information-retrieval>","0","2",""
"96503","2021-06-11 08:01:31","0","15","<classification><scikit-learn><lightgbm><probability-calibration><objective-function>","0","0",""
"96504","2021-06-11 08:13:33","1","28","<multiclass-classification><image-recognition><confusion-matrix>","1","4",""
"96510","2021-06-11 11:59:51","1","49","<random-forest><smote><score>","1","4",""
"96511","2021-06-11 12:08:54","0","15","<deep-learning><object-detection><transformer>","0","0",""
"96512","2021-06-11 12:13:45","0","23","<machine-learning><deep-learning><keras><tensorflow><recommender-system>","0","0",""
"96513","2021-06-11 12:35:10","1","20","<information-retrieval><vector-space-models>","0","3",""
"96514","2021-06-11 12:37:10","1","22","<nlp><rnn><machine-translation>","0","1",""
"96515","2021-06-11 13:39:11","1","28","<gradient-descent>","1","3",""
"96516","2021-06-11 13:51:17","1","35","<machine-learning><deep-learning><cnn>","1","4",""
"96518","2021-06-11 14:56:29","0","11","<python><keras><tensorflow><lstm><rnn>","0","0",""
"96521","2021-06-11 15:21:01","1","37","<svm>","1","0",""
"96522","2021-06-11 15:22:11","1","11","<loss-function><mathematics>","0","2",""
"96525","2021-06-11 16:36:33","0","22","<machine-learning><data-mining><predictive-modeling><machine-learning-model><model-selection>","1","3",""
"96526","2021-06-11 16:37:23","2","30","<categorical-data><one-hot-encoding><categorical-encoding>","1","1",""
"96535","2021-06-11 19:16:04","0","15","<machine-learning><reinforcement-learning><pytorch><dqn>","0","0",""
"96536","2021-06-11 21:13:36","0","11","<nlp><image-classification><image-recognition>","0","2",""
"96537","2021-06-11 23:11:41","1","19","<machine-learning><classification><naive-bayes-classifier><k-nn><density-estimation>","0","1",""
"96540","2021-06-12 01:29:57","0","8","<encoding><document-term-matrix>","0","0",""
"96542","2021-06-12 04:53:07","1","22","<scikit-learn><supervised-learning><lightgbm><memory><gradient-boosting-decision-trees>","1","0",""
"96544","2021-06-12 07:10:13","0","14","<lstm><attention-mechanism>","0","4",""
"96545","2021-06-12 07:57:15","2","41","<python><named-entity-recognition><text-generation>","2","0",""
"96548","2021-06-12 11:18:06","0","16","<deep-learning><image-classification><autoencoder><image-preprocessing>","0","0",""
"96549","2021-06-12 11:20:56","1","37","<deep-learning><autoencoder><probability><expectation-maximization><openai-gpt>","0","0","1"
"96550","2021-06-12 13:14:16","0","19","<machine-learning><python><training><class-imbalance><sampling>","0","4",""
"96551","2021-06-12 14:05:24","1","42","<classification><dataset><activation-function><linearly-separable>","1","3",""
"96552","2021-06-12 14:14:24","0","5","<nlp><embeddings><domain-adaptation>","0","0",""
"96553","2021-06-12 14:20:06","0","14","<image-classification><transfer-learning><inception>","0","1",""
"96554","2021-06-12 14:38:32","1","26","<deep-learning><keras><attention-mechanism>","1","0",""
"96555","2021-06-12 14:48:32","1","25","<svm><anomaly-detection>","0","2",""
"96556","2021-06-12 17:06:18","1","15","<machine-learning><python><nlp><tensorflow>","1","0",""
"96557","2021-06-12 17:32:39","0","10","<nlp><logistic-regression><word2vec>","1","1",""
"96559","2021-06-12 18:30:42","0","31","<python><pandas><data><matplotlib>","0","0",""
"96560","2021-06-12 19:09:14","0","29","<machine-learning><deep-learning><neural-network>","0","3",""
"96563","2021-06-13 04:22:18","0","11","<python><keras><tensorflow><cnn><opencv>","0","0",""
"96564","2021-06-13 04:30:18","1","21","<machine-learning><classification><logistic-regression><training><smote>","0","2",""
"96565","2021-06-13 06:40:26","0","34","<machine-learning><python><training><model-selection>","1","6",""
"96566","2021-06-13 08:50:55","0","12","<machine-learning><lstm><data-science-model><autoencoder><anomaly-detection>","0","0",""
"96567","2021-06-13 09:07:19","1","50","<neural-network><pytorch><classifier><vgg16><weight-initialization>","1","5",""
"96571","2021-06-13 12:52:24","1","19","<machine-learning><pca><dimensionality-reduction>","2","0",""
"96572","2021-06-13 14:44:26","1","11","<machine-learning><deep-learning><tensorflow><text-classification>","0","0",""
"96573","2021-06-13 16:37:44","0","12","<machine-learning><reinforcement-learning>","1","1",""
"96574","2021-06-13 17:47:42","0","10","<training><pytorch><multilabel-classification><bert>","0","0",""
"96575","2021-06-13 18:39:11","0","30","<python><pandas><dataframe>","2","2",""
"96579","2021-06-13 21:54:45","0","9","<machine-learning><nlp><recommender-system>","0","0",""
"96584","2021-06-14 00:27:06","0","12","<feature-selection><mutual-information>","0","0",""
"96586","2021-06-14 02:31:00","0","26","<machine-learning><dataset><categorical-data><pca><dimensionality-reduction>","0","1",""
"96588","2021-06-14 05:44:27","0","11","<svm><kernel><rbf>","0","0","0"
"96590","2021-06-14 06:43:55","0","16","<deep-learning><nlp><bert><transfer-learning>","0","0",""
"96591","2021-06-14 06:45:14","0","28","<keras><tensorflow>","0","0",""
"96592","2021-06-14 06:47:41","0","20","<keras><scikit-learn>","0","1",""
"96593","2021-06-14 06:58:39","1","23","<machine-learning><keras><lstm><autoencoder>","1","0",""
"96594","2021-06-14 07:27:00","0","21","<clustering><unsupervised-learning><anomaly-detection><outlier><dbscan>","1","1",""
"96595","2021-06-14 07:30:21","0","14","<deep-learning><nlp><bert><transformer>","1","0",""
"96601","2021-06-14 10:06:03","0","5","<bayesian><estimation>","0","0",""
"96603","2021-06-14 10:11:29","1","30","<python><clustering><unsupervised-learning>","1","0",""
"96604","2021-06-14 10:19:10","1","12","<machine-learning>","0","1",""
"96605","2021-06-14 10:20:55","0","8","<rnn>","0","0",""
"96607","2021-06-14 10:35:46","0","23","<python><deep-learning><keras><scikit-learn><kaggle>","0","7",""
"96608","2021-06-14 10:38:58","0","11","<tensorflow><convolutional-neural-network><accuracy>","0","0",""
"96609","2021-06-14 10:43:26","0","8","<data><metric>","0","0",""
"96610","2021-06-14 11:44:35","0","7","<graph-neural-network>","0","0",""
"96611","2021-06-14 11:56:02","1","72","<machine-learning><time-series><sequence-to-sequence>","1","2",""
"96612","2021-06-14 11:58:51","0","22","<python><neural-network><classification><keras><validation>","0","1",""
"96614","2021-06-14 12:59:35","0","24","<linear-algebra>","0","1",""
"96615","2021-06-14 13:17:59","0","16","<machine-learning><scikit-learn><preprocessing><normalization><outlier>","1","0",""
"96616","2021-06-14 14:12:55","0","54","<python><keras><image-classification><.net>","0","8",""
"96620","2021-06-14 15:18:15","0","23","<machine-learning><linear-regression><model-evaluations>","0","3",""
"96621","2021-06-14 16:01:48","1","17","<deep-learning><supervised-learning>","0","2",""
"96623","2021-06-14 16:16:05","0","26","<deep-learning><machine-learning-model><activity-recognition>","1","2",""
"96626","2021-06-14 18:38:59","1","26","<python><r><visualization>","1","0",""
"96628","2021-06-14 18:42:26","0","45","<keras><autoencoder>","0","0",""
"96632","2021-06-14 20:24:33","0","18","<python><nlp><word-embeddings><bert>","1","0",""
"96634","2021-06-14 22:23:50","0","15","<time-series><missing-data>","0","2",""
"96636","2021-06-14 23:39:42","0","34","<python><visualization><data-cleaning><transformation>","2","9",""
"96637","2021-06-15 01:24:50","0","26","<python><classification><scikit-learn>","0","2",""
"96638","2021-06-15 01:50:46","0","12","<machine-learning>","0","0",""
"96639","2021-06-15 03:42:25","0","8","<python><deep-learning><keras><tensorflow>","0","0",""
"96640","2021-06-15 04:37:51","0","3","<nlp><evaluation><automatic-summarization>","0","0",""
"96641","2021-06-15 07:12:20","1","42","<nlp>","1","0",""
"96645","2021-06-15 09:03:40","1","28","<python><sentiment-analysis>","1","2",""
"96646","2021-06-15 09:42:28","0","12","<keras><cnn><data-augmentation><smote>","0","1",""
"96647","2021-06-15 09:53:26","0","10","<regression><data><data-science-model><data-analysis>","0","0",""
"96648","2021-06-15 10:08:50","0","7","<python><classification><svm><matlab><rbf>","0","0",""
"96652","2021-06-15 11:08:19","0","16","<machine-learning>","0","2",""
"96653","2021-06-15 12:13:24","0","12","<machine-learning><logistic-regression>","0","0",""
"96654","2021-06-15 12:36:08","1","26","<distribution><mlp><binary-classification>","0","4",""
"96655","2021-06-15 12:39:00","0","26","<orange>","0","1",""
"96656","2021-06-15 12:50:05","0","17","<deep-learning><keras><tensorflow><lstm>","0","0",""
"96657","2021-06-15 13:18:06","0","27","<machine-learning><nlp><speech-to-text><markov-hidden-model>","0","0",""
"96660","2021-06-15 15:22:51","0","20","<keras><attention-mechanism>","0","2",""
"96664","2021-06-15 16:01:39","0","24","<neural-network><pytorch><classifier><vgg16><multi-output>","1","5",""
"96665","2021-06-15 16:12:56","0","18","<classification><named-entity-recognition>","1","0",""
"96666","2021-06-15 17:55:18","0","15","<machine-learning><clustering><machine-learning-model><k-means>","0","1",""
"96668","2021-06-15 20:01:12","1","8","<r><matrix><efficiency>","0","0","1"
"96670","2021-06-15 21:45:39","0","6","<data-science-model><methodology>","0","0",""
"96672","2021-06-15 22:16:35","0","6","<neural-network><keras><feature-selection><embeddings>","0","0",""
"96676","2021-06-16 00:28:39","0","26","<data><pytorch><vgg16>","0","0",""
"96679","2021-06-16 03:12:23","0","16","<nlp>","0","3",""
"96680","2021-06-16 03:31:30","0","4","<machine-learning>","0","0",""
"96682","2021-06-16 05:45:07","0","34","<deep-learning><keras><metric><image-segmentation>","0","0",""
"96684","2021-06-16 06:39:08","0","6","<logistic-regression>","0","0",""
